"Station Name","TORONTO INTL A"
"Province","ONTARIO"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158731"
"WMO Identifier","71624"
"TC Identifier","YYZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2015-01-01","2015","01","01","‡","-1.9","","-8.1","","-5.0","","23.0","","0.0","","0.0","","0.0","T","0.0","T","0","","","M","57",""
"2015-01-02","2015","01","02","‡","-1.0","","-6.1","","-3.6","","21.6","","0.0","","0.0","","0.4","","0.6","","0","","","M","50",""
"2015-01-03","2015","01","03","‡","1.5","","-5.8","","-2.2","","20.2","","0.0","","8.0","","2.4","","10.8","","0","","","M","48",""
"2015-01-04","2015","01","04","‡","4.3","","-5.9","","-0.8","","18.8","","0.0","","6.4","","0.4","","6.8","","0","","","M","61",""
"2015-01-05","2015","01","05","‡","-5.8","","-14.4","","-10.1","","28.1","","0.0","","0.0","","0.8","","0.8","","1","","","M","67",""
"2015-01-06","2015","01","06","‡","-8.3","","-13.6","","-11.0","","29.0","","0.0","","0.0","","0.4","","0.4","","1","","","M","50",""
"2015-01-07","2015","01","07","‡","-9.4","","-18.3","","-13.9","","31.9","","0.0","","0.0","","0.4","","0.4","","1","","","M","57",""
"2015-01-08","2015","01","08","‡","-9.4","","-16.9","","-13.2","","31.2","","0.0","","0.0","","1.2","","1.2","","1","","","M","61",""
"2015-01-09","2015","01","09","‡","-6.4","","-13.9","","-10.2","","28.2","","0.0","","0.0","","1.6","","1.6","","2","","","M","65",""
"2015-01-10","2015","01","10","‡","-10.0","","-15.8","","-12.9","","30.9","","0.0","","0.0","","0.0","","0.0","","4","","","M","59",""
"2015-01-11","2015","01","11","‡","-0.2","","-10.8","","-5.5","","23.5","","0.0","","","M","0.4","","","M","2","","","M","43",""
"2015-01-12","2015","01","12","‡","-0.6","","-17.1","","-8.9","","26.9","","0.0","","0.0","","1.4","","1.0","","3","","","M","54",""
"2015-01-13","2015","01","13","‡","-11.5","","-21.2","","-16.4","","34.4","","0.0","","0.0","","0.0","T","0.0","T","3","","","M","39",""
"2015-01-14","2015","01","14","‡","-4.2","","-16.4","","-10.3","","28.3","","0.0","","0.0","","0.0","","0.0","","2","","","M","<31",""
"2015-01-15","2015","01","15","‡","-3.0","","-13.6","","-8.3","","26.3","","0.0","","0.0","","0.0","T","0.0","T","2","","","M","48",""
"2015-01-16","2015","01","16","‡","-1.6","","-15.9","","-8.8","","26.8","","0.0","","0.0","","0.0","T","0.0","T","2","","","M","59",""
"2015-01-17","2015","01","17","‡","4.0","","-15.4","","-5.7","","23.7","","0.0","","0.0","","0.6","","0.4","","2","","","M","37",""
"2015-01-18","2015","01","18","‡","6.2","","-0.3","","3.0","","15.0","","0.0","","0.4","","0.0","T","0.4","","1","","","M","46",""
"2015-01-19","2015","01","19","‡","0.3","","-9.3","","-4.5","","22.5","","0.0","","0.0","","0.2","","0.2","","0","","","M","48",""
"2015-01-20","2015","01","20","‡","-6.4","","-12.9","","-9.7","","27.7","","0.0","","0.0","","0.0","","0.0","","0","","","M","<31",""
"2015-01-21","2015","01","21","‡","-3.0","","-13.7","","-8.4","","26.4","","0.0","","0.0","","0.0","","0.0","","0","","","M","<31",""
"2015-01-22","2015","01","22","‡","0.6","","-9.1","","-4.3","","22.3","","0.0","","0.0","","0.0","T","0.0","T","0","","","M","35",""
"2015-01-23","2015","01","23","‡","1.4","","-6.2","","-2.4","","20.4","","0.0","","","M","","M","","M","0","","","M","<31",""
"2015-01-24","2015","01","24","‡","0.6","","-6.2","","-2.8","","20.8","","0.0","","0.0","","0.0","T","0.0","T","0","","","M","50",""
"2015-01-25","2015","01","25","‡","-3.0","","-12.6","","-7.8","","25.8","","0.0","","0.0","","0.0","","0.0","","0","","","M","50",""
"2015-01-26","2015","01","26","‡","-7.7","","-13.7","","-10.7","","28.7","","0.0","","0.0","","0.0","T","0.0","T","0","","","M","33",""
"2015-01-27","2015","01","27","‡","-6.2","","-12.5","","-9.4","","27.4","","0.0","","0.0","","0.6","","0.4","","0","","","M","35",""
"2015-01-28","2015","01","28","‡","-1.1","","-13.4","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","0","","","M","33",""
"2015-01-29","2015","01","29","‡","0.0","","-7.1","","-3.6","","21.6","","0.0","","0.4","","5.4","","6.4","","0","","","M","46",""
"2015-01-30","2015","01","30","‡","-1.6","","-17.0","","-9.3","","27.3","","0.0","","0.0","","0.0","","0.0","","5","","","M","76",""
"2015-01-31","2015","01","31","‡","-2.9","","-17.8","","-10.4","","28.4","","0.0","","0.0","","0.0","T","0.0","T","4","","","M","33",""
"2015-02-01","2015","02","01","‡","-2.8","","-14.2","","-8.5","","26.5","","0.0","","0.0","","6.6","","6.6","","3","","","M","43",""
"2015-02-02","2015","02","02","‡","-11.1","","-16.8","","-14.0","","32.0","","0.0","","0.0","","6.2","","5.6","","13","","","M","50",""
"2015-02-03","2015","02","03","‡","-5.6","","-16.0","","-10.8","","28.8","","0.0","","0.0","","1.0","","0.8","","14","","","M","52",""
"2015-02-04","2015","02","04","‡","-1.4","","-9.8","","-5.6","","23.6","","0.0","","0.0","","0.8","","0.8","","14","","","M","43",""
"2015-02-05","2015","02","05","‡","-9.4","","-15.2","","-12.3","","30.3","","0.0","","0.0","","0.0","","0.0","","14","","","M","41",""
"2015-02-06","2015","02","06","‡","-4.6","","-13.3","","-9.0","","27.0","","0.0","","0.0","","0.6","","0.6","","14","","","M","52",""
"2015-02-07","2015","02","07","‡","-2.4","","-8.4","","-5.4","","23.4","","0.0","","0.0","","5.6","","5.4","","13","","","M","39",""
"2015-02-08","2015","02","08","‡","-8.2","","-13.2","","-10.7","","28.7","","0.0","","","M","3.0","","","M","17","","","M","35",""
"2015-02-09","2015","02","09","‡","-10.4","","-13.3","","-11.9","","29.9","","0.0","","0.0","","0.0","T","0.0","T","18","","","M","32",""
"2015-02-10","2015","02","10","‡","-4.9","","-10.4","","-7.7","","25.7","","0.0","","0.0","","0.0","T","0.0","T","17","","","M","<31",""
"2015-02-11","2015","02","11","‡","-2.1","","-9.4","","-5.8","","23.8","","0.0","","0.0","","1.8","","1.2","","13","","","M","35",""
"2015-02-12","2015","02","12","‡","-2.7","","-19.0","","-10.9","","28.9","","0.0","","0.0","","0.0","","0.0","","13","","","M","57",""
"2015-02-13","2015","02","13","‡","-9.9","","-22.8","","-16.4","","34.4","","0.0","","0.0","","0.2","","0.2","","13","","","M","41",""
"2015-02-14","2015","02","14","‡","-6.9","","-20.6","","-13.8","","31.8","","0.0","","0.0","","0.4","","0.4","","13","","","M","74",""
"2015-02-15","2015","02","15","‡","-19.1","","-25.5","","-22.3","","40.3","","0.0","","0.0","","0.0","","0.0","","13","","","M","69",""
"2015-02-16","2015","02","16","‡","-13.4","","-24.4","","-18.9","","36.9","","0.0","","0.0","","0.0","","0.0","","13","","","M","35",""
"2015-02-17","2015","02","17","‡","-8.6","","-16.5","","-12.6","","30.6","","0.0","","0.0","T","0.0","","0.0","T","13","","","M","32",""
"2015-02-18","2015","02","18","‡","-8.6","","-14.6","","-11.6","","29.6","","0.0","","0.0","","2.2","","1.4","","12","","","M","41",""
"2015-02-19","2015","02","19","‡","-14.6","","-22.1","","-18.4","","36.4","","0.0","","0.0","","0.0","","0.0","","14","","","M","48",""
"2015-02-20","2015","02","20","‡","-13.7","","-23.5","","-18.6","","36.6","","0.0","","0.0","","0.0","","0.0","","14","","","M","37",""
"2015-02-21","2015","02","21","‡","-7.8","","-14.7","","-11.3","","29.3","","0.0","","0.0","","10.4","","8.0","","14","","","M","<31",""
"2015-02-22","2015","02","22","‡","-3.3","","-16.7","","-10.0","","28.0","","0.0","","0.0","","0.2","","0.2","","21","","","M","48",""
"2015-02-23","2015","02","23","‡","-15.2","","-21.6","","-18.4","","36.4","","0.0","","0.0","","0.0","","0.0","","20","","","M","46",""
"2015-02-24","2015","02","24","‡","-8.9","","-20.1","","-14.5","","32.5","","0.0","","0.0","","0.0","T","0.0","T","20","","","M","56",""
"2015-02-25","2015","02","25","‡","-8.5","","-15.9","","-12.2","","30.2","","0.0","","0.0","","0.0","T","0.0","T","20","","","M","46",""
"2015-02-26","2015","02","26","‡","-10.3","","-17.6","","-14.0","","32.0","","0.0","","0.0","","0.0","","0.0","","18","","","M","37",""
"2015-02-27","2015","02","27","‡","-10.0","","-20.8","","-15.4","","33.4","","0.0","","0.0","","0.0","","0.0","","18","","","M","39",""
"2015-02-28","2015","02","28","‡","-4.8","","-18.7","","-11.8","","29.8","","0.0","","0.0","","0.0","","0.0","","18","","","M","<31",""
"2015-03-01","2015","03","01","‡","-3.6","","-11.9","","-7.8","","25.8","","0.0","","0.0","","0.0","T","0.0","T","17","","","M","<31",""
"2015-03-02","2015","03","02","‡","-2.5","","-11.8","","-7.2","","25.2","","0.0","","0.0","","0.0","T","0.0","T","16","","","M","61",""
"2015-03-03","2015","03","03","‡","0.8","","-13.2","","-6.2","","24.2","","0.0","","1.4","","4.6","","6.0","","15","","","M","56",""
"2015-03-04","2015","03","04","‡","0.3","","-10.8","","-5.3","","23.3","","0.0","","0.0","","0.0","T","0.0","T","18","","","M","52",""
"2015-03-05","2015","03","05","‡","-9.6","","-16.8","","-13.2","","31.2","","0.0","","0.0","","0.0","","0.0","","18","","","M","54",""
"2015-03-06","2015","03","06","‡","-5.3","","-18.9","","-12.1","","30.1","","0.0","","0.0","","0.0","","0.0","","","","","M","48",""
"2015-03-07","2015","03","07","‡","-0.9","","-6.6","","-3.8","","21.8","","0.0","","0.0","","0.4","","0.2","","16","","","M","44",""
"2015-03-08","2015","03","08","‡","1.9","","-5.1","","-1.6","","19.6","","0.0","","0.0","","0.0","","0.0","","14","","","M","46",""
"2015-03-09","2015","03","09","‡","5.6","","-3.6","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","12","","","M","43",""
"2015-03-10","2015","03","10","‡","5.3","","-1.7","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","7","","","M","32",""
"2015-03-11","2015","03","11","‡","7.6","","-0.3","","3.7","","14.3","","0.0","","0.0","","0.0","","0.0","","2","","","M","50",""
"2015-03-12","2015","03","12","‡","3.7","","-2.6","","0.6","","17.4","","0.0","","0.0","","0.0","","0.0","","1","","","M","33",""
"2015-03-13","2015","03","13","‡","5.6","","-1.6","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","1","","","M","33",""
"2015-03-14","2015","03","14","‡","6.2","","0.8","","3.5","","14.5","","0.0","","0.0","","0.0","T","0.0","T","0","","","M","54",""
"2015-03-15","2015","03","15","‡","6.6","","-0.6","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","0","","","M","57",""
"2015-03-16","2015","03","16","‡","11.9","","0.0","","6.0","","12.0","","0.0","","1.6","","0.0","","1.6","","0","","","M","32",""
"2015-03-17","2015","03","17","‡","5.5","","-4.6","","0.5","","17.5","","0.0","","0.4","","0.0","","0.4","","0","","","M","78",""
"2015-03-18","2015","03","18","‡","3.0","","-6.2","","-1.6","","19.6","","0.0","","0.0","","0.0","","0.0","","0","","","M","56",""
"2015-03-19","2015","03","19","‡","2.0","","-8.0","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","","","","M","<31",""
"2015-03-20","2015","03","20","‡","8.1","","-1.5","","3.3","","14.7","","0.0","","0.2","","0.0","","0.2","","","","","M","<31",""
"2015-03-21","2015","03","21","‡","6.9","","-6.4","","0.3","","17.7","","0.0","","2.0","","0.0","","2.0","","","","","M","61",""
"2015-03-22","2015","03","22","‡","-1.8","","-10.3","","-6.1","","24.1","","0.0","","0.0","","0.2","","0.2","","0","","","M","52",""
"2015-03-23","2015","03","23","‡","-2.6","","-11.3","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","","","","M","35",""
"2015-03-24","2015","03","24","‡","1.7","","-10.4","","-4.4","","22.4","","0.0","","0.0","","0.0","","0.0","","","","","M","<31",""
"2015-03-25","2015","03","25","‡","6.6","","-4.7","","1.0","","17.0","","0.0","","2.9","","0.0","","2.9","","","","","M","39",""
"2015-03-26","2015","03","26","‡","5.6","","-0.7","","2.5","","15.5","","0.0","","0.6","","0.0","","0.6","","","","","M","35",""
"2015-03-27","2015","03","27","‡","0.6","","-8.2","","-3.8","","21.8","","0.0","","0.0","","0.0","T","0.0","T","","","","M","50",""
"2015-03-28","2015","03","28","‡","-1.1","","-11.1","","-6.1","","24.1","","0.0","","0.0","","0.0","","0.0","","","","","M","46",""
"2015-03-29","2015","03","29","‡","6.0","","-9.4","","-1.7","","19.7","","0.0","","0.2","","0.0","T","0.2","","","","","M","72",""
"2015-03-30","2015","03","30","‡","7.9","","-2.7","","2.6","","15.4","","0.0","","","M","0.0","T","","M","","","","M","67",""
"2015-03-31","2015","03","31","‡","7.2","","-4.1","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","","","","M","33",""
"2015-04-01","2015","04","01","‡","6.8","","-3.7","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","","","","M","<31",""
"2015-04-02","2015","04","02","‡","18.2","","1.7","","10.0","","8.0","","0.0","","4.0","","0.0","","4.0","","","","","M","61",""
"2015-04-03","2015","04","03","‡","14.9","","1.5","","8.2","","9.8","","0.0","","3.6","","0.0","","3.6","","","","","M","46",""
"2015-04-04","2015","04","04","‡","5.2","","-2.0","","1.6","","16.4","","0.0","","0.0","","2.0","","1.6","","2","","","M","46",""
"2015-04-05","2015","04","05","‡","2.1","","-3.0","","-0.5","","18.5","","0.0","","0.0","","0.0","T","0.0","T","2","","","M","<31",""
"2015-04-06","2015","04","06","‡","9.1","","0.1","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","","","","M","32",""
"2015-04-07","2015","04","07","‡","8.2","","0.6","","4.4","","13.6","","0.0","","0.0","","0.0","","0.0","","","","","M","39",""
"2015-04-08","2015","04","08","‡","4.0","","1.3","","2.7","","15.3","","0.0","","17.6","","0.0","","17.6","","","","","M","56",""
"2015-04-09","2015","04","09","‡","8.5","","1.5","","5.0","","13.0","","0.0","","11.4","","0.0","","11.4","","","","","M","35",""
"2015-04-10","2015","04","10","‡","16.9","","3.7","","10.3","","7.7","","0.0","","3.0","","0.0","","3.0","","","","","M","83",""
"2015-04-11","2015","04","11","‡","11.3","","2.6","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","","","","M","54",""
"2015-04-12","2015","04","12","‡","17.7","","2.1","","9.9","","8.1","","0.0","","0.0","","0.0","","0.0","","","","","M","35",""
"2015-04-13","2015","04","13","‡","24.7","","5.5","","15.1","","2.9","","0.0","","4.8","","0.0","","4.8","","","","","M","80",""
"2015-04-14","2015","04","14","‡","17.8","","3.1","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","","","","M","43",""
"2015-04-15","2015","04","15","‡","15.8","","3.9","","9.9","","8.1","","0.0","","0.0","","0.0","","0.0","","","","","M","35",""
"2015-04-16","2015","04","16","‡","15.6","","1.5","","8.6","","9.4","","0.0","","0.4","","0.0","","0.4","","","","","M","48",""
"2015-04-17","2015","04","17","‡","22.4","","7.8","","15.1","","2.9","","0.0","","0.0","","0.0","","0.0","","","","","M","50",""
"2015-04-18","2015","04","18","‡","20.0","","4.4","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","","M","59",""
"2015-04-19","2015","04","19","‡","12.3","","3.9","","8.1","","9.9","","0.0","","7.2","","0.0","","7.2","","","","","M","65",""
"2015-04-20","2015","04","20","‡","16.8","","5.0","","10.9","","7.1","","0.0","","18.6","","0.0","","18.6","","","","","M","59",""
"2015-04-21","2015","04","21","‡","10.6","","3.8","","7.2","","10.8","","0.0","","6.0","","0.0","","6.0","","","","","M","83",""
"2015-04-22","2015","04","22","‡","8.7","","-0.8","","4.0","","14.0","","0.0","","0.4","","0.0","T","0.4","","","","","M","57",""
"2015-04-23","2015","04","23","‡","3.2","","-1.3","","1.0","","17.0","","0.0","","0.0","","0.0","T","0.0","T","","","","M","54",""
"2015-04-24","2015","04","24","‡","7.7","","-2.5","","2.6","","15.4","","0.0","","0.0","","0.0","","0.0","","","","","M","50",""
"2015-04-25","2015","04","25","‡","11.7","","-2.9","","4.4","","13.6","","0.0","","0.0","","0.0","","0.0","","","","","M","35",""
"2015-04-26","2015","04","26","‡","12.8","","1.4","","7.1","","10.9","","0.0","","0.0","","0.0","","0.0","","","","","M","54",""
"2015-04-27","2015","04","27","‡","12.7","","3.7","","8.2","","9.8","","0.0","","0.2","","0.0","","0.2","","","","","M","44",""
"2015-04-28","2015","04","28","‡","18.8","","4.7","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","","","","M","41",""
"2015-04-29","2015","04","29","‡","19.8","","5.2","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","","","","M","35",""
"2015-04-30","2015","04","30","‡","18.4","","6.1","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","","","M","<31",""
"2015-05-01","2015","05","01","‡","21.5","","7.4","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","","M","44",""
"2015-05-02","2015","05","02","‡","23.6","","6.7","","15.2","","2.8","","0.0","","0.0","","0.0","","0.0","","","","","M","37",""
"2015-05-03","2015","05","03","‡","25.5","","8.8","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","","M","46",""
"2015-05-04","2015","05","04","‡","24.4","","10.3","","17.4","","0.6","","0.0","","0.4","","0.0","","0.4","","","","","M","54",""
"2015-05-05","2015","05","05","‡","16.3","","6.8","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","","","","M","<31",""
"2015-05-06","2015","05","06","‡","22.2","","6.8","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","","M","33",""
"2015-05-07","2015","05","07","‡","24.1","","9.3","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","","M","<31",""
"2015-05-08","2015","05","08","‡","24.8","","11.5","","18.2","","0.0","","0.2","","0.4","","0.0","","0.4","","","","","M","<31",""
"2015-05-09","2015","05","09","‡","27.3","","13.0","","20.2","","0.0","","2.2","","10.4","","0.0","","10.4","","","","","M","41",""
"2015-05-10","2015","05","10","‡","25.5","","16.1","","20.8","","0.0","","2.8","","2.2","","0.0","","2.2","","","","","M","32",""
"2015-05-11","2015","05","11","‡","19.9","","12.6","","16.3","","1.7","","0.0","","5.6","","0.0","","5.6","","","","","M","57",""
"2015-05-12","2015","05","12","‡","17.4","","6.8","","12.1","","5.9","","0.0","","0.0","T","0.0","","0.0","T","","","","M","65",""
"2015-05-13","2015","05","13","‡","13.9","","4.7","","9.3","","8.7","","0.0","","0.0","T","0.0","","0.0","T","","","","M","46",""
"2015-05-14","2015","05","14","‡","17.4","","3.4","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","","","","M","<31",""
"2015-05-15","2015","05","15","‡","14.9","","9.0","","12.0","","6.0","","0.0","","0.2","","0.0","","0.2","","","","","M","<31",""
"2015-05-16","2015","05","16","‡","25.6","","12.3","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","","","","M","37",""
"2015-05-17","2015","05","17","‡","22.8","","13.3","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","","M","<31",""
"2015-05-18","2015","05","18","‡","29.4","","12.8","","21.1","","0.0","","3.1","","0.0","","0.0","","0.0","","","","","M","43",""
"2015-05-19","2015","05","19","‡","20.1","","4.2","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","","M","56",""
"2015-05-20","2015","05","20","‡","16.7","","3.2","","10.0","","8.0","","0.0","","0.0","T","0.0","","0.0","T","","","","M","43",""
"2015-05-21","2015","05","21","‡","20.4","","7.4","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","","M","52",""
"2015-05-22","2015","05","22","‡","16.1","","4.2","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","","","","M","56",""
"2015-05-23","2015","05","23","‡","22.8","","1.1","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","","","","M","44",""
"2015-05-24","2015","05","24","‡","28.7","","10.8","","19.8","","0.0","","1.8","","0.2","","0.0","","0.2","","","","","M","46",""
"2015-05-25","2015","05","25","‡","28.1","","16.9","","22.5","","0.0","","4.5","","0.0","T","0.0","","0.0","T","","","","M","61",""
"2015-05-26","2015","05","26","‡","29.2","","18.2","","23.7","","0.0","","5.7","","0.0","","0.0","","0.0","","","","","M","43",""
"2015-05-27","2015","05","27","‡","28.9","","17.3","","23.1","","0.0","","5.1","","0.0","T","0.0","","0.0","T","","","","M","65",""
"2015-05-28","2015","05","28","‡","26.2","","14.9","","20.6","","0.0","","2.6","","0.0","","0.0","","0.0","","","","","M","52",""
"2015-05-29","2015","05","29","‡","26.1","","15.5","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","","","","M","<31",""
"2015-05-30","2015","05","30","‡","29.3","","11.0","","20.2","","0.0","","2.2","","23.0","","0.0","","23.0","","","","","M","50",""
"2015-05-31","2015","05","31","‡","11.1","","7.3","","9.2","","8.8","","0.0","","20.4","","0.0","","20.4","","","","","M","48",""
"2015-06-01","2015","06","01","‡","16.0","","7.5","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","","","","M","<31",""
"2015-06-02","2015","06","02","‡","18.6","","8.1","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","","","","M","<31",""
"2015-06-03","2015","06","03","‡","19.4","","8.8","","14.1","","3.9","","0.0","","0.0","","0.0","","0.0","","","","","M","32",""
"2015-06-04","2015","06","04","‡","22.4","","10.8","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","","","","M","<31",""
"2015-06-05","2015","06","05","‡","25.0","","13.8","","19.4","","0.0","","1.4","","6.0","","0.0","","6.0","","","","","M","41",""
"2015-06-06","2015","06","06","‡","17.2","","10.4","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","","","","M","39",""
"2015-06-07","2015","06","07","‡","20.4","","9.2","","14.8","","3.2","","0.0","","7.2","","0.0","","7.2","","","","","M","33",""
"2015-06-08","2015","06","08","‡","23.5","","16.9","","20.2","","0.0","","2.2","","20.8","","0.0","","20.8","","","","","M","43",""
"2015-06-09","2015","06","09","‡","22.9","","14.6","","18.8","","0.0","","0.8","","2.2","","0.0","","2.2","","","","","M","46",""
"2015-06-10","2015","06","10","‡","28.1","","13.2","","20.7","","0.0","","2.7","","12.8","","0.0","","12.8","","","","","M","63",""
"2015-06-11","2015","06","11","‡","25.0","","12.5","","18.8","","0.0","","0.8","","0.0","T","0.0","","0.0","T","","","","M","33",""
"2015-06-12","2015","06","12","‡","18.4","","14.4","","16.4","","1.6","","0.0","","10.6","","0.0","","10.6","","","","","M","<31",""
"2015-06-13","2015","06","13","‡","22.6","","15.2","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","","M","<31",""
"2015-06-14","2015","06","14","‡","18.8","","16.5","","17.7","","0.3","","0.0","","4.0","","0.0","","4.0","","","","","M","<31",""
"2015-06-15","2015","06","15","‡","24.6","","16.8","","20.7","","0.0","","2.7","","0.0","T","0.0","","0.0","T","","","","M","<31",""
"2015-06-16","2015","06","16","‡","26.8","","16.0","","21.4","","0.0","","3.4","","24.4","","0.0","","24.4","","","","","M","54",""
"2015-06-17","2015","06","17","‡","22.1","","13.6","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","","","","M","37",""
"2015-06-18","2015","06","18","‡","27.3","","14.6","","21.0","","0.0","","3.0","","0.0","T","0.0","","0.0","T","","","","M","43",""
"2015-06-19","2015","06","19","‡","19.9","","14.5","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","","M","37",""
"2015-06-20","2015","06","20","‡","22.9","","11.6","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","","M","<31",""
"2015-06-21","2015","06","21","‡","27.4","","17.2","","22.3","","0.0","","4.3","","0.0","","0.0","","0.0","","","","","M","48",""
"2015-06-22","2015","06","22","‡","25.9","","16.9","","21.4","","0.0","","3.4","","22.0","","0.0","","22.0","","","","","M","39",""
"2015-06-23","2015","06","23","‡","25.8","","15.1","","20.5","","0.0","","2.5","","1.6","","0.0","","1.6","","","","","M","67",""
"2015-06-24","2015","06","24","‡","26.1","","13.5","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","","M","37",""
"2015-06-25","2015","06","25","‡","22.6","","15.6","","19.1","","0.0","","1.1","","0.0","T","0.0","","0.0","T","","","","M","39",""
